source;target;weight
ādiru [[full of awe, fearful?, one who is full of awe]];ilu [[god, lament, song, pure]];0.001
ādiru [[full of awe, fearful?, one who is full of awe]];epēšu [[do]];0.001
ādiru [[full of awe, fearful?, one who is full of awe]];mātu [[land, sacred precinct?]];0.001
ādiru [[full of awe, fearful?, one who is full of awe]];PERSON [?];0.0
šabāsu [[be(come) angry]];bābtu [[city quarter, city district, commercial goods]];0.012
šabāsu [[be(come) angry]];salātu [[family, split, slit]];0.011
šabāsu [[be(come) angry]];kimtu [[family]];0.01
šabāsu [[be(come) angry]];zenû [[angry, be(come) angry]];0.008
šabāsu [[be(come) angry]];salāmu [[be(come) at peace, amity, be(come) at peace (with someone)]];0.008
šabāsu [[be(come) angry]];simtu [[appropriate symbol, appropriate thing]];0.008
šabāsu [[be(come) angry]];Nanaya [[1]];0.007
šabāsu [[be(come) angry]];enzu [[goat]];0.005
šabāsu [[be(come) angry]];naptanu [[meal(-time)]];0.005
šabāsu [[be(come) angry]];eṭemmu [[ghost]];0.004
šabāsu [[be(come) angry]];wašābu [[sit (down), sit (down)?]];0.004
šabāsu [[be(come) angry]];kišādu [[neck]];0.003
šabāsu [[be(come) angry]];rūqu [[distant, distance, distant one]];0.003
šabāsu [[be(come) angry]];ašru [[place, shivering, submissive, taken care of]];0.003
šabāsu [[be(come) angry]];ilu [[god, lament, song, pure]];0.002
šabāsu [[be(come) angry]];târu [[turn, to turn]];0.002
šabāsu [[be(come) angry]];nadû [[throw (down), placed, throw, thrown, spat out, (stele)?, laid down, laid down one, abandoned, placed one, throw down]];0.002
šabāsu [[be(come) angry]];šikaru [[beer]];0.002
šabāsu [[be(come) angry]];Akkad_P [?];0.002
šabāsu [[be(come) angry]];nakru [[strange, enemy, strange one, hostile]];0.002
šabāsu [[be(come) angry]];šattu [[year]];0.002
šabāsu [[be(come) angry]];qerbu [[center, centre, near, middle]];0.002
šabāsu [[be(come) angry]];Elamtu_P [?];0.002
šabāsu [[be(come) angry]];ūmu [[day, storm(-demon)]];0.001
šabāsu [[be(come) angry]];bēlu [[lord]];0.001
šabāsu [[be(come) angry]];bašû [[be(come at hand), be (at hand), exist, existing, be]];0.001
šabāsu [[be(come) angry]];šemû [[hear, listen, hearing, heard, accept (prayer), informed]];0.001
šabāsu [[be(come) angry]];bītu [[house, spending the night, temple, stayed overnight]];0.001
šabāsu [[be(come) angry]];šarru [[king, bent]];0.001
šabāsu [[be(come) angry]];epēšu [[do]];0.001
šabāsu [[be(come) angry]];rabû [[big, be(come) big, great, big one, set, fourth, great one, to be big]];0.001
šabāsu [[be(come) angry]];ālu [[city, village, town, ram]];0.001
šabāsu [[be(come) angry]];alāku [[go, multiply, travel]];0.001
šabāsu [[be(come) angry]];nadānu [[give, gift]];0.001
šahtu [[reverent one, reverent]];wašru [[submissive, submissive one]];0.026
šahtu [[reverent one, reverent]];putuqqu [[regularly attentive, constantly attentive]];0.017
šahtu [[reverent one, reverent]];naʾdu [[praised one, attentive, praised, attentive one]];0.011
šahtu [[reverent one, reverent]];narāmu [[loved, loved one]];0.01
šahtu [[reverent one, reverent]];Dagan [[1]];0.009
šahtu [[reverent one, reverent]];kašūšu [[(divine weapon), (a divine weapon)]];0.009
šahtu [[reverent one, reverent]];zāninu [[provisioner, providing]];0.009
šahtu [[reverent one, reverent]];targīgu [[evildoer]];0.007
šahtu [[reverent one, reverent]];mušteʾʾû [[one who keeps searching, repeatedly searching one, who visits assiduously, repeatedly searching]];0.007
šahtu [[reverent one, reverent]];šakkanakku [[(military) governor, (military) general]];0.007
šahtu [[reverent one, reverent]];mutnennû [[one who prays much, pious, who prays much]];0.007
šahtu [[reverent one, reverent]];mēsū [[cult]];0.006
šahtu [[reverent one, reverent]];rubû [[ruler, prince]];0.006
šahtu [[reverent one, reverent]];migru [[consent]];0.006
šahtu [[reverent one, reverent]];nindabû [[(food) offering]];0.006
šahtu [[reverent one, reverent]];terṣu [[stretching out, pointing]];0.006
šahtu [[reverent one, reverent]];iltu [[goddess, chaff]];0.006
šahtu [[reverent one, reverent]];qurdu [[warriorhood]];0.006
šahtu [[reverent one, reverent]];mulaʾʾiṭu [[one who keeps in check, one who encircles]];0.005
šahtu [[reverent one, reverent]];puluhtu [[fear(someness), fear, awesomeness]];0.004
šahtu [[reverent one, reverent]];muštēširu [[one who puts in order, one who keeps in order, one who sets straight]];0.004
šahtu [[reverent one, reverent]];alkakātu [[ways of life]];0.004
šahtu [[reverent one, reverent]];šangûtu [[priesthood, priest]];0.004
šahtu [[reverent one, reverent]];Ekur_P [?];0.004
šahtu [[reverent one, reverent]];zikru [[utterance]];0.004
šahtu [[reverent one, reverent]];Zarpanitu [[1]];0.004
šahtu [[reverent one, reverent]];šarratu [[queen]];0.004
šahtu [[reverent one, reverent]];Anu [[1, sky-god]];0.003
šahtu [[reverent one, reverent]];ilu [[god, lament, song, pure]];0.003
šahtu [[reverent one, reverent]];rēšu [[head]];0.003
šahtu [[reverent one, reverent]];mušallimu [[one that delivers safely, that delivers safely, one who keeps safe]];0.003
šahtu [[reverent one, reverent]];Enlil [[1]];0.003
šahtu [[reverent one, reverent]];rabû [[big, be(come) big, great, big one, set, fourth, great one, to be big]];0.003
šahtu [[reverent one, reverent]];biblu [[the (action of) bringing, (action of) bringing, bringing]];0.003
šahtu [[reverent one, reverent]];eṭlu [[manly, young man, manly one]];0.003
šahtu [[reverent one, reverent]];bēlūtu [[rule, lordship]];0.003
šahtu [[reverent one, reverent]];pālihu [[one who reveres, reverent one, one who fears, guardian]];0.003
šahtu [[reverent one, reverent]];qarrādu [[hero, warlike]];0.003
šahtu [[reverent one, reverent]];šubtu [[seat, dwelling]];0.002
šahtu [[reverent one, reverent]];Nippur_P [?];0.002
šahtu [[reverent one, reverent]];šarru [[king, bent]];0.002
šahtu [[reverent one, reverent]];mīšaru [[justice]];0.002
šahtu [[reverent one, reverent]];Ninurta [[1]];0.002
šahtu [[reverent one, reverent]];ilūtu [[godhead, divinity]];0.002
šahtu [[reverent one, reverent]];rēʾû [[shepherd]];0.002
šahtu [[reverent one, reverent]];qardu [[valiant, hero, valiant one, valliant]];0.002
šahtu [[reverent one, reverent]];gašru [[very strong, strong one, strong, very strong one]];0.002
šahtu [[reverent one, reverent]];Ištar [[1, sex-goddess]];0.002
šahtu [[reverent one, reverent]];palāhu [[fear, be(come) afraid]];0.002
šahtu [[reverent one, reverent]];ištaru [[goddess]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];0.033
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];nakādu [[beat]];0.018
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];bakru [[foal]];0.015
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];anāqāte [[she-camels]];0.012
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];dikuggallu [[chief justice]];0.012
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];nanduru [[very wild, intertwined one, intertwined]];0.011
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];ēpištu [[sorceress, work team, she who acts]];0.01
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];ibilu [[camel]];0.009
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];marratu [[bitter thing, (a bird)]];0.009
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];kaṣāṣu [[grind, rain, rain?, chew]];0.008
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];kaššāpu [[sorceror, sorcerer]];0.007
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];kamāsu [[kneel, gather in, gather, squat]];0.006
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];ēpišu [[doer]];0.006
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];puzru [[concealment, hidden place]];0.006
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];qâlu [[pay attention]];0.005
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];raʾābu [[shake, be angry]];0.005
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];epēšu [[do]];0.005
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];kaššaptu [[sorceress]];0.005
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];karāšu [[catastrophe, military camp]];0.005
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];tuqumtu [[battle]];0.004
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];Anzu [[1, Storm Bird, (lion-headed eagle), (a star)]];0.004
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];puluhtu [[fear(someness), fear, awesomeness]];0.004
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];mūdû [[knowing, knower, one who is familiar, that who is wise]];0.004
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];ṣētu [[light, fever, bright light]];0.004
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];sunqu [[famine]];0.004
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];hušahhu [[need]];0.004
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];tamhāru [[battle]];0.003
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];idu [[arm, doorkeeper]];0.003
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];zikru [[utterance]];0.003
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];ummānu [[army, military force]];0.003
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];emēdu [[lean on]];0.003
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];šarāpu [[burn]];0.003
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];kakku [[stick, weapon]];0.003
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];kabattu [[liver]];0.003
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];Ninurta [[1]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];šemû [[hear, listen, hearing, heard, accept (prayer), informed]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];kanāšu [[bow down, gather in]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];Marduk [[1]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];qablu [[hips, battle, central, middle, plantation (of trees)]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];wabālu [[carry, bring]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];Šamaš [[1]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];rašû [[acquire, possessing, be(come) red, slacken, acquired]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];išātu [[fire]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];dannu [[strong, strong one, (large) vat, mighty, (large)vat]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];ezēbu [[leave]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];mašku [[skin]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];uznu [[ear]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];šipru [[sending, work, message]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];Adad [[1, storm-god]];0.002
šahātu [[armpit, be(come) afraid, wash (off), wash (off, away), be afraid, wash]];eṭemmu [[ghost]];0.002
šamru [[furious, furious one, (a plant)]];šiltāhu [[arrow]];0.016
šamru [[furious, furious one, (a plant)]];ezzu [[furious]];0.011
šamru [[furious, furious one, (a plant)]];šamru [[furious, furious one, (a plant)]];0.011
šamru [[furious, furious one, (a plant)]];babālu [[carry]];0.011
šamru [[furious, furious one, (a plant)]];kaškaššu [[all-powerful, all powerful, all-powerful one, all powerful one]];0.01
šamru [[furious, furious one, (a plant)]];nêʾu [[turned back, turn back]];0.01
šamru [[furious, furious one, (a plant)]];ziāqu [[blow]];0.01
šamru [[furious, furious one, (a plant)]];ālilu [[brave one]];0.01
šamru [[furious, furious one, (a plant)]];taqrubtu [[battle]];0.01
šamru [[furious, furious one, (a plant)]];haštu [[hole, (a kind of stone), pit]];0.01
šamru [[furious, furious one, (a plant)]];agû [[crown, wave, tiara]];0.009
šamru [[furious, furious one, (a plant)]];tību [[attack, arousal]];0.008
šamru [[furious, furious one, (a plant)]];gallû [[(a demon)]];0.007
šamru [[furious, furious one, (a plant)]];abūbu [[flood]];0.007
šamru [[furious, furious one, (a plant)]];šalû [[submerge, submerged, fling, tear, submerge oneself, submerge oneself in]];0.007
šamru [[furious, furious one, (a plant)]];markasu [[bond]];0.006
šamru [[furious, furious one, (a plant)]];šipṭu [[judgement, threat, judgment, thread]];0.005
šamru [[furious, furious one, (a plant)]];gitmālu [[perfect, perfect one, perfection, perfect(?)]];0.005
šamru [[furious, furious one, (a plant)]];edû [[know, flood, known]];0.005
šamru [[furious, furious one, (a plant)]];mehû [[storm]];0.005
šamru [[furious, furious one, (a plant)]];qurādu [[hero, warrior]];0.004
šamru [[furious, furious one, (a plant)]];gapšu [[arisen]];0.004
šamru [[furious, furious one, (a plant)]];rakbû [[mounted messenger, messenger]];0.004
šamru [[furious, furious one, (a plant)]];Kute_P [?];0.004
šamru [[furious, furious one, (a plant)]];uggatu [[anger, rage]];0.004
šamru [[furious, furious one, (a plant)]];sāhiru [[turning]];0.004
šamru [[furious, furious one, (a plant)]];ṭabāhu [[slaughter]];0.004
šamru [[furious, furious one, (a plant)]];hengallu [[plenty]];0.004
šamru [[furious, furious one, (a plant)]];tamšīlu [[likeness, image]];0.004
šamru [[furious, furious one, (a plant)]];kakku [[stick, weapon]];0.003
šamru [[furious, furious one, (a plant)]];šāru [[wind, unit, (meaning unknown)]];0.003
šamru [[furious, furious one, (a plant)]];gerru [[way, cub, lion cub]];0.003
šamru [[furious, furious one, (a plant)]];gugallu [[irrigation controller, canal inspector, big ox]];0.003
šamru [[furious, furious one, (a plant)]];lēʾû [[powerful, powerful one, powerful/competent]];0.003
šamru [[furious, furious one, (a plant)]];malku [[prince, advice]];0.003
šamru [[furious, furious one, (a plant)]];tāhāzu [[battle]];0.003
šamru [[furious, furious one, (a plant)]];mundahṣu [[fighting, fighting one]];0.003
šamru [[furious, furious one, (a plant)]];kânu [[be(come) permanent, be(come permanent)]];0.002
šamru [[furious, furious one, (a plant)]];ālu [[city, village, town, ram]];0.002
šamru [[furious, furious one, (a plant)]];izuzzu [[stand]];0.002
šamru [[furious, furious one, (a plant)]];rabû [[big, be(come) big, great, big one, set, fourth, great one, to be big]];0.002
šamru [[furious, furious one, (a plant)]];kiṣru [[knot]];0.002
šamru [[furious, furious one, (a plant)]];Aššur [[1, Assyria, Ashur]];0.002
šamru [[furious, furious one, (a plant)]];bēlu [[lord]];0.002
šamru [[furious, furious one, (a plant)]];irtu [[breast, (a kind of song), chest]];0.002
šamru [[furious, furious one, (a plant)]];dannu [[strong, strong one, (large) vat, mighty, (large)vat]];0.002
šamru [[furious, furious one, (a plant)]];haṭṭu [[stick, sceptre]];0.002
šamru [[furious, furious one, (a plant)]];purussû [[decision, verdict, (legal) decision]];0.002
šamru [[furious, furious one, (a plant)]];napharu [[total, all]];0.002
šamru [[furious, furious one, (a plant)]];nakāru [[be(come) different, change]];0.002
šamāru [[gloat, gloat?, rage]];Sarranu [[(a group of deities or their impersonators)]];0.012
šamāru [[gloat, gloat?, rage]];Meslamtaea [[1]];0.01
šamāru [[gloat, gloat?, rage]];wiāṣu [[be(come) too little]];0.01
šamāru [[gloat, gloat?, rage]];pušqu [[distress, narrowness]];0.009
šamāru [[gloat, gloat?, rage]];rīšu [[celebrated]];0.008
šamāru [[gloat, gloat?, rage]];mašāʾu [[take away by force, rob]];0.007
šamāru [[gloat, gloat?, rage]];ṣamāru [[wish, wish (for), strive (for)]];0.007
šamāru [[gloat, gloat?, rage]];dalīlu [[praise, (a type of frog)?]];0.007
šamāru [[gloat, gloat?, rage]];narbû [[greatness]];0.007
šamāru [[gloat, gloat?, rage]];tēbû [[arising, insurgent, arising one, pulsating, pulsating one]];0.006
šamāru [[gloat, gloat?, rage]];rēmēnû [[merciful one, merciful]];0.006
šamāru [[gloat, gloat?, rage]];šamāru [[gloat, gloat?, rage]];0.006
šamāru [[gloat, gloat?, rage]];qurdu [[warriorhood]];0.006
šamāru [[gloat, gloat?, rage]];šadāhu [[walk forward, walk]];0.006
šamāru [[gloat, gloat?, rage]];zikru [[utterance]];0.005
šamāru [[gloat, gloat?, rage]];kabtu [[heavy, heavy one, important one]];0.004
šamāru [[gloat, gloat?, rage]];ahû [[fraternize, outside, foreign, outsider, outside(r) one, strange one, outside(r), strange]];0.004
šamāru [[gloat, gloat?, rage]];kaššaptu [[sorceress]];0.004
šamāru [[gloat, gloat?, rage]];dalālu [[praise, be(come) small]];0.004
šamāru [[gloat, gloat?, rage]];nabalkattu [[crossing]];0.004
šamāru [[gloat, gloat?, rage]];zamāru [[sing, song, sing (of)]];0.003
šamāru [[gloat, gloat?, rage]];balāṭu [[live, life]];0.003
šamāru [[gloat, gloat?, rage]];ilu [[god, lament, song, pure]];0.003
šamāru [[gloat, gloat?, rage]];šalāmu [[peace, be(come) healthy, be(com)e healthy]];0.003
šamāru [[gloat, gloat?, rage]];nišu [[people]];0.003
šamāru [[gloat, gloat?, rage]];milku [[advice]];0.003
šamāru [[gloat, gloat?, rage]];kakku [[stick, weapon]];0.003
šamāru [[gloat, gloat?, rage]];kaššāpu [[sorceror, sorcerer]];0.003
šamāru [[gloat, gloat?, rage]];maḫru [[front, received]];0.003
šamāru [[gloat, gloat?, rage]];narkabtu [[chariot]];0.003
šamāru [[gloat, gloat?, rage]];Ea [[1]];0.002
šamāru [[gloat, gloat?, rage]];qabû [[say, said, speech, speak, spoken]];0.002
šamāru [[gloat, gloat?, rage]];rabû [[big, be(come) big, great, big one, set, fourth, great one, to be big]];0.002
šamāru [[gloat, gloat?, rage]];dannu [[strong, strong one, (large) vat, mighty, (large)vat]];0.002
šamāru [[gloat, gloat?, rage]];napharu [[total, all]];0.002
šamāru [[gloat, gloat?, rage]];kirû [[(fruit) plantation, orchard, garden]];0.002
šamāru [[gloat, gloat?, rage]];qibītu [[speech]];0.002
šamāru [[gloat, gloat?, rage]];ilūtu [[godhead, divinity]];0.002
šamāru [[gloat, gloat?, rage]];kittu [[steadiness, truth]];0.002
šamāru [[gloat, gloat?, rage]];Anunnaki [[1]];0.002
šamāru [[gloat, gloat?, rage]];māhāzu [[shrine]];0.002
šamāru [[gloat, gloat?, rage]];mātu [[land, sacred precinct?]];0.002
šamāru [[gloat, gloat?, rage]];sisû [[horse, the sign SI]];0.002
šamāru [[gloat, gloat?, rage]];walādu [[give birth, give birth (to), give birth to]];0.002
šamāru [[gloat, gloat?, rage]];rapšu [[wide, winnowing shovel]];0.002
šamāru [[gloat, gloat?, rage]];ištaru [[goddess]];0.002
šamāru [[gloat, gloat?, rage]];nēšu [[lion]];0.002
šamāru [[gloat, gloat?, rage]];Aššur [[1, Assyria, Ashur]];0.002
šamāru [[gloat, gloat?, rage]];šarāku [[present, suppurate, (meaning unknown)]];0.002
šamāru [[gloat, gloat?, rage]];ašru [[place, shivering, submissive, taken care of]];0.002
šitmuru [[very wild, praised]];pāru [[hymn, skin, (a three-dimensional shape)]];0.013
šitmuru [[very wild, praised]];gegunnû [[raised temple]];0.013
šitmuru [[very wild, praised]];nakmu [[heaped (up), (designation of people)]];0.012
šitmuru [[very wild, praised]];pašāqu [[be(come) narrow]];0.011
šitmuru [[very wild, praised]];ṭēhu [[vicinity, immediate vicinity, proximity]];0.01
šitmuru [[very wild, praised]];gipšu [[uprising]];0.009
šitmuru [[very wild, praised]];tāhāzu [[battle]];0.009
šitmuru [[very wild, praised]];Patinayu_E [?];0.008
šitmuru [[very wild, praised]];namurratu [[awe-inspiringly radiance, awe-inspiring radiance]];0.008
šitmuru [[very wild, praised]];imhullu [[destructive wind]];0.008
šitmuru [[very wild, praised]];palāhu [[fear, be(come) afraid]];0.006
šitmuru [[very wild, praised]];ezzu [[furious]];0.006
šitmuru [[very wild, praised]];ziāqu [[blow]];0.006
šitmuru [[very wild, praised]];rimītu [[residence]];0.006
šitmuru [[very wild, praised]];agû [[crown, wave, tiara]];0.006
šitmuru [[very wild, praised]];bâʾu [[go along]];0.006
šitmuru [[very wild, praised]];kakku [[stick, weapon]];0.005
šitmuru [[very wild, praised]];rasābu [[smite]];0.005
šitmuru [[very wild, praised]];nakālu [[be(come) skilful]];0.005
šitmuru [[very wild, praised]];kimahhu [[grave]];0.005
šitmuru [[very wild, praised]];dannu [[strong, strong one, (large) vat, mighty, (large)vat]];0.004
šitmuru [[very wild, praised]];qerēbu [[be(come) close, approach]];0.004
šitmuru [[very wild, praised]];mīlu [[flood, high water, high waters]];0.004
šitmuru [[very wild, praised]];danānu [[be(come) strong, power]];0.004
šitmuru [[very wild, praised]];ṣabātu [[seize]];0.003
šitmuru [[very wild, praised]];emūqu [[strength]];0.003
šitmuru [[very wild, praised]];ṣīru [[exalted, exalted one, (carpenter's tool), (meaning unknown), (a carpenter's tool), envoy]];0.003
šitmuru [[very wild, praised]];mahāṣu [[beat, weave]];0.003
šitmuru [[very wild, praised]];napāhu [[blow, rise]];0.003
šitmuru [[very wild, praised]];PLACE [?];0.003
šitmuru [[very wild, praised]];šāru [[wind, unit, (meaning unknown)]];0.003
šitmuru [[very wild, praised]];qabaltu [[middle]];0.003
šitmuru [[very wild, praised]];rūqu [[distant, distance, distant one]];0.003
šitmuru [[very wild, praised]];wabālu [[carry, bring]];0.002
šitmuru [[very wild, praised]];ālu [[city, village, town, ram]];0.002
šitmuru [[very wild, praised]];ROYALTY [?];0.002
šitmuru [[very wild, praised]];ummānu [[army, military force]];0.002
šitmuru [[very wild, praised]];pānu [[front, unit, face, (a basket), basket]];0.002
šitmuru [[very wild, praised]];makkūru [[property]];0.002
šitmuru [[very wild, praised]];ēkallu [[palace]];0.002
šitmuru [[very wild, praised]];Aššur [[1, Assyria, Ashur]];0.002
šitmuru [[very wild, praised]];ezēbu [[leave]];0.002
šitmuru [[very wild, praised]];napištu [[throat]];0.002
šitmuru [[very wild, praised]];biltu [[load, fruit-bearing]];0.002
šitmuru [[very wild, praised]];eleppu [[ship, boat]];0.002
šitmuru [[very wild, praised]];ṣēnu [[flock, evildoer, evil, loaded, evil one]];0.002
šitmuru [[very wild, praised]];tību [[attack, arousal]];0.002
šitmuru [[very wild, praised]];abātu [[destroy, run away]];0.002
šitmuru [[very wild, praised]];bābu [[gate]];0.002
šitmuru [[very wild, praised]];elû [[go up, tall, upper, upper one, high, remove, high one, go out, top, upper part]];0.001
